  0.26556073	 -0.81599477	  0.51344915
  0.00947743	 -0.99936110	  0.03446111
 -0.76991899	 -0.04412540	  0.63661425
  0.66624548	  0.65875926	  0.34950422
 -0.59705731	 -0.58577236	  0.54808148
  0.57075684	  0.81736405	  0.07843875
  0.17670827	  0.51696968	  0.83756584
 -0.61020350	 -0.75040502	  0.25405511
 -0.16648742	  0.61976370	  0.76692561
  0.94275486	 -0.27328135	  0.19112976
 -0.99186004	  0.05046810	  0.11690439
 -0.34359675	 -0.80045227	  0.49113891
  0.97962446	  0.06337592	  0.19057653
  0.45743068	  0.31734890	  0.83069059
  0.20231574	 -0.60966925	  0.76640182
  0.63252146	 -0.26269826	  0.72863312
 -0.02739906	 -0.92811724	  0.37127844
 -0.67659051	  0.28171850	  0.68033813
  0.10712724	  0.77604418	  0.62151363
 -0.95324960	 -0.29470244	  0.06682576
 -0.91767144	  0.37677412	  0.12617601
 -0.09182011	  0.34407790	  0.93444073
  0.87294960	  0.42172972	  0.24515922
 -0.88981932	  0.19319092	  0.41339914
 -0.52026611	  0.01000397	  0.85394560
  0.50808816	 -0.57162667	  0.64427430
  0.68289169	  0.07860789	  0.72627801
  0.42320404	 -0.03033073	  0.90552658
  0.06701017	 -0.15031549	  0.98636448
 -0.51466773	  0.78201684	  0.35152067
  0.85840313	 -0.14396902	  0.49235859
 -0.81395053	 -0.45876129	  0.35640232
  0.17447647	  0.16952152	  0.96995898
 -0.74219020	  0.65244298	  0.15320531
 -0.40237712	  0.33476579	  0.85207072
 -0.33458268	 -0.26029317	  0.90570519
  0.28781610	 -0.93588469	  0.20317907
 -0.34092262	 -0.55565210	  0.75830238
  0.68642909	  0.42396663	  0.59081926
  0.76106298	 -0.45823503	  0.45913375
 -0.23276292	  0.82557933	  0.51404298
  0.32967798	 -0.33962159	  0.88089137
  0.86432170	  0.18301807	  0.46845745
 -0.48309878	  0.59482888	  0.64249060
 -0.74296104	  0.50251414	  0.44214074
  0.79470085	 -0.58523564	  0.16108941
  0.01909672	  0.94212410	  0.33472002
 -0.91009399	 -0.16214796	  0.38136199
 -0.80236408	 -0.59623967	  0.02664836
  0.27408980	  0.95292530	  0.12964624
  0.37547918	  0.83133310	  0.40975684
  0.56220017	 -0.74745644	  0.35389240
 -0.63159708	 -0.31628426	  0.70784843
 -0.20050076	  0.03641703	  0.97901647
 -0.32147178	 -0.92789650	  0.18884909
 -0.27974881	  0.94549778	  0.16665700
  0.43351816	  0.62323066	  0.65088060
  0.54404814	 -0.83872066	  0.02364893
 -0.05011289	 -0.44018484	  0.89650767
 -0.06962383	 -0.74530752	  0.66307558
